archive,original_path,original_bytes,original_sha256,release_path,release_sha256,action,encoding
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/tb_top.v,5457,a9f4990e2f59579a149c16db2f0671a6d2912d7c424cffe37a03544d589b0067,archive/packing/Packing_Unpacking_v5/tb_top.v,19b363dce55588c564aab77c6e060fb7fae6321d932d8c86b49ebf601107c42d,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/TFTLCDCtrl.v,1954,28eb72caf3c43793c40dc019e400a6a56de37d89de6299c1145210284aeffa47,archive/packing/Packing_Unpacking_v5/TFTLCDCtrl.v,28eb72caf3c43793c40dc019e400a6a56de37d89de6299c1145210284aeffa47,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/transcript,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/Unpacking.v,3024,140db3bedb1919aa15b37581b5802482ad1406a1cabdb8aeb8a06faf202b817c,archive/packing/Packing_Unpacking_v5/Unpacking.v,e83e851d6b730d5411029bc774c2896446280d3a6814fe1e02275c849d820ba0,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/vertical.v,1089,66d59bee1c20acf9b5510b0c1466c9ff26e65f74c2c8fb6f635a128d36c6acbc,archive/packing/Packing_Unpacking_v5/vertical.v,66d59bee1c20acf9b5510b0c1466c9ff26e65f74c2c8fb6f635a128d36c6acbc,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/work/_info,115,cba3b976304554dba8f388efde4045446a8de8a7a270d451cc4486f313de3f8f,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/packing.v,2416,1fea6752fa851781f8528996e024db2ffb9fa86c183ce06fec73f504ae497bb9,archive/packing/Packing_Unpacking_v6/packing.v,707557325cdf433bc8ca083683b68f1246faeb3400457ebbac19185d93803cd1,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/Packing_Unpacking_v6.cr.mti,1283,3e4441dbfd739754023ad05d58e208c78e661324b56901b5a9e4862c58241943,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/Packing_Unpacking_v6.mpf,20268,47ae790235f043217792d0c16916cab310892e90427adfcf727612cb2900b93c,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/packing_unpakcing.v,1021,73ccd2800386fefdbd10cfa7c081cee416310edc6a77535eacfb7e219138150c,archive/packing/Packing_Unpacking_v6/packing_unpakcing.v,73ccd2800386fefdbd10cfa7c081cee416310edc6a77535eacfb7e219138150c,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v6/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/tb_top.v,5466,2ff298c43c197d5d2cd40a4e08da0c0b25f05c22895a23febbf47536e8eb07d0,archive/packing/Packing_Unpacking_v6/tb_top.v,ec3215cd7b1614f6784e77901e4d8c1d1b215bf1298b9bac89bda9f7bf3455e9,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/transcript,483,d66c43411bb3da1b4beee456ad7204950eca88dedca4ec0fd19a67784b0a9c64,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/Unpacking.v,3291,5c115b83b01421f8f30db9be9ce5ceec6a579fe1be61be52f9bc07a951c5ec20,archive/packing/Packing_Unpacking_v6/Unpacking.v,80328d9dd779553ad0c16b2e4dc0f348311ff717974df11511d6d456607e9f79,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/vsim.wlf,57344,7663063d251235c05e8c33ebd2f84aff2b1bdf4815841ec9f35588e4f4d98995,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/work/_info,2621,effaf4c39afcc74093e94f934197db341cee63ac7bb93b8f1c0fb35d845231bb,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/work/_lib.qdb,49152,e43ef809e5fd34c622c718201b17be5fbf929eaa9961b4add850046ba7c850ad,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/work/_lib1_1.qdb,32768,26a95407f3ab82a667f84a413331650e5a37b47358b75d11666656074c13ffd0,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/work/_lib1_1.qpg,90112,9b598ac19437e46d9e7b8b363ede61ada632be32aa1b31bdd7d49ccc52de6c01,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/work/_lib1_1.qtl,76973,099f5841c006aef5256a146385d87a5664f5e24170cc577692b596f206fb21f9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v6/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/packing.v,1871,b821031710afd20d0292f5c2327654adf58d8a4a1ac7b4b8c4b855f999a1da80,archive/packing/Packing_Unpacking_v7/packing.v,d0fc52d8b8a18806c8738877c383da08e10c02425701b6269ef55449dc475707,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/Packing_Unpacking_v7.cr.mti,1585,c4c876be549b4300716ea19dc1c99acba5ea17b5e690d29a3b16ebf9589ce2fd,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/Packing_Unpacking_v7.mpf,20268,843c9eeff95954d963c5fead025201c1b4251897ea53ff94187e9edef0a105ae,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/packing_unpakcing.v,1020,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,archive/packing/Packing_Unpacking_v7/packing_unpakcing.v,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v7/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/tb_top.v,5466,2ff298c43c197d5d2cd40a4e08da0c0b25f05c22895a23febbf47536e8eb07d0,archive/packing/Packing_Unpacking_v7/tb_top.v,ec3215cd7b1614f6784e77901e4d8c1d1b215bf1298b9bac89bda9f7bf3455e9,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/transcript,318,26c00bc958492afb42a98eae8e47c6697b261a7f3d9ab9c58a8db66336e93060,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/Unpacking.v,3555,185f24992c3564861ddb5e28b00d5ab4a32cba88c3487d19ab03190c0349cd97,archive/packing/Packing_Unpacking_v7/Unpacking.v,34a9ec362952201aed3241aea19fa90e336ad03589540b05fba2e3eef28a7d51,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/vsim.wlf,57344,58ac4e01dbf4b58a27151aec7ddd2dfe45d264c429c1ecea8e6e404e75db797c,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/work/_info,2618,2be74d52b9b2000ebf9cbe79d97c08d649ade5cd234cd785cc06d76c25484bee,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/work/_lib.qdb,49152,4d5af43b517d93549d364b4d7b0e1a66a8165ce7692d8b8242b065bac4d93af7,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/work/_lib1_0.qdb,32768,939dbe3bd2dec50d093bfdc10f82b239a111ef81cdc53d14620d8e7ae6cbd779,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/work/_lib1_0.qpg,114688,2d61794f16fac2a8efe44a8398b6da740548be133f665a331c8fdde62f59ee36,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/work/_lib1_0.qtl,139003,fd716025a01c4ec076023f59cdebe7fed88020fbe4c21e02a8f5ec83b8edb4ca,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/packing.v,1454,126c9e8cb731b3c2e509adb412bbdd4f8061dcaa71dfd68e5328b1befba4f3f9,archive/packing/Packing_Unpacking_v7_1/packing.v,e03dce5462d1b48931762370acd2013a4495baf43f749f7ca9a4bb53f5049e07,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/Packing_Unpacking_v7_1.cr.mti,1845,860fe9534d715f3436118ea5ea81582dfbbd1718b57a07745ce97d5b45453ba8,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/Packing_Unpacking_v7_1.mpf,20398,ec165fff86e123fc5745075f16611b5350793bec3487ae2df29e7919a6c09a27,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/packing_unpakcing.v,1020,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,archive/packing/Packing_Unpacking_v7_1/packing_unpakcing.v,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v7_1/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/tb_top.v,4019,318a3c497077e8a148689c1b5c81753584998e5ad0a04b0e906cadb0b900e93d,archive/packing/Packing_Unpacking_v7_1/tb_top.v,368e2e30f83d6eb3f26d322a76b3a468259d6e4597f1928a69752340e2f10af3,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/transcript,28070,9b20120b061fa8ad91b6b0ca6806faa1074d57b7c57062058e2ac89b469cd7a9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/Unpacking.v,2343,1fe6c8b6dc6460e278fc0278f79cfe5fc21732a07c799579926ddbb0603b3929,archive/packing/Packing_Unpacking_v7_1/Unpacking.v,cf2909bbce188106e61deb04854cf7a2b7d34fb22c1ba3f949fbc0e44186c035,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/vsim.wlf,73728,10bea2ce9949d8db5be42c78b71955e915c03652b21f0e5334107a14e13a4723,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/work/_info,3195,cba187d2812a661d71813b18f23abe65589cc058cc2f13831fa570d68425af0f,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/work/_lib.qdb,49152,bdb0580aa6e108d6aea73bdcd7fe13b304790797d4a9d44b9ee2fab82dbc12af,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/work/_lib1_5.qdb,32768,ff85eaab5ebd71f4c742c698c02963e111c9544d8145e3a6a7ec36ddcd8cea69,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/work/_lib1_5.qpg,90112,2145d229aedad61400e7bdf8f0719a0a518cc04e71d71484cd4c8420dce552b1,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/work/_lib1_5.qtl,202720,9596d6702cd325848319323edecc4f265d83326d068838b9a9d2a68a9dd40dc3,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_1/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/packing.v,1871,b821031710afd20d0292f5c2327654adf58d8a4a1ac7b4b8c4b855f999a1da80,archive/packing/Packing_Unpacking_v7_end/packing.v,d0fc52d8b8a18806c8738877c383da08e10c02425701b6269ef55449dc475707,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/Packing_Unpacking_v7.cr.mti,1585,c4c876be549b4300716ea19dc1c99acba5ea17b5e690d29a3b16ebf9589ce2fd,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/Packing_Unpacking_v7.mpf,20268,b56f59e3e955f3937edfe45dbb7b0f6e9c6b62a7cc423760d5b73e88613b5492,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/packing_unpakcing.v,1020,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,archive/packing/Packing_Unpacking_v7_end/packing_unpakcing.v,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v7_end/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/tb_top.v,5466,2ff298c43c197d5d2cd40a4e08da0c0b25f05c22895a23febbf47536e8eb07d0,archive/packing/Packing_Unpacking_v7_end/tb_top.v,ec3215cd7b1614f6784e77901e4d8c1d1b215bf1298b9bac89bda9f7bf3455e9,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/transcript,497,62ba7dea04b20932c06c89849b4cf7479eb884c4ca234759b531a72192499023,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/Unpacking.v,3555,185f24992c3564861ddb5e28b00d5ab4a32cba88c3487d19ab03190c0349cd97,archive/packing/Packing_Unpacking_v7_end/Unpacking.v,34a9ec362952201aed3241aea19fa90e336ad03589540b05fba2e3eef28a7d51,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/vsim.wlf,57344,d278a8a356ad1a7e1313c1c093b540719cb5098cc8c737a26f2c1556f38f7ce5,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/work/_info,2618,2be74d52b9b2000ebf9cbe79d97c08d649ade5cd234cd785cc06d76c25484bee,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/work/_lib.qdb,49152,4d5af43b517d93549d364b4d7b0e1a66a8165ce7692d8b8242b065bac4d93af7,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/work/_lib1_0.qdb,32768,939dbe3bd2dec50d093bfdc10f82b239a111ef81cdc53d14620d8e7ae6cbd779,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/work/_lib1_0.qpg,114688,2d61794f16fac2a8efe44a8398b6da740548be133f665a331c8fdde62f59ee36,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/work/_lib1_0.qtl,139003,fd716025a01c4ec076023f59cdebe7fed88020fbe4c21e02a8f5ec83b8edb4ca,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v7_end/파일 경로 바껴서 안됨.txt,91,df8584607177d14773efca23db413e995ee8349f4e402ed41763c51e18e100c7,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/packing.v,1671,22665eb6264dc38d76cdc74b4d37b15d71be30ee4c8a25fb42d42e73bb03072a,archive/packing/Packing_Unpacking_v9/packing.v,0f6a6b356682774a3178557a4ccb9b7f12dc031f5d8455c543f431378c4df754,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/Packing_Unpacking.cr.mti,1825,cbb85c0495d1df2184060064e0a97f6df75b4a1f4ca454499c024b64fb0ea648,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/Packing_Unpacking.mpf,20388,72f6a065a206d16ffc95745c439eb787c11373b7b4c028c644f1a802a740faf0,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/packing_unpakcing.v,1020,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,archive/packing/Packing_Unpacking_v9/packing_unpakcing.v,6ab188fb81758cd805706409bb908ab025e4f507691d4729520ebd1bd7a522a4,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v9/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/tb_top.v,2799,b807edabca138debd14072358dbdc0cd63e3e226e32d52b2992bc02b529b9eae,archive/packing/Packing_Unpacking_v9/tb_top.v,d6ee9e82ee066f895f33dbd4d0043f4a3734b4958c063e3cc26e99b6f3e2fd44,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/transcript,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/Unpacking.v,3223,c756cf5cdcf1d3feb2476d6910965ef775dbc0bd0cf0fd4047044ec3c5b2c939,archive/packing/Packing_Unpacking_v9/Unpacking.v,935c2c7159a9e0777fbbed496d54527994cb811cd27759d8986164709376781c,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/vsim.wlf,65536,6909f7dd9bb731b43efa1e644c92b4f58741c4c2fe56a9636e355f90e75dd5c0,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/work/_info,3144,42169fb909da547e65342c40dd0d09dbe4541985ea98d725727eb3a794a37ab0,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/work/_lib.qdb,49152,008a7bec8dde249581a9d57a6783daee81a6b1953c4876765968ca69d42deda7,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/work/_lib1_1.qdb,32768,185a291c7512bc4474b05ff8d6d0d6d3e12baab44704c3296160dd1b1bb06f76,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/work/_lib1_1.qpg,147456,076aa7b10d333eba3a31485232713a9f8f0ca00780aeb972ef8e312583937725,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/work/_lib1_1.qtl,215575,d427429ceb70f43c22c48af992f90de6bafa517b7eae1e0f48c14323fc0c303a,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v9/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/packing.v,1871,c1ac0757a9115dcf4c408ef2ea01600eb91d23af7966d5ad28086221fdd15fb5,archive/packing/Packing_Unpacking_YCbCr_v8/packing.v,419c2fe2b6e83ab8bb10b119aea60836fad2b992a05653eed77da3c0b48717af,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/Packing_Unpacking_v8.cr.mti,1073,7f2ea02c14ccff7c945afec7741629d75d72f098b77d426be961bf047f9f37ec,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/Packing_Unpacking_v8.mpf,21000,aed89fa3781f5be0dacab50fc944195d9ace776a03c16ef187c60b3fa02a8d22,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/packing_unpakcing.v,1263,a905869eca8039bbfaaa3371d5f00e181853537e3b4c95e0b11d081e060e1c3b,archive/packing/Packing_Unpacking_YCbCr_v8/packing_unpakcing.v,a905869eca8039bbfaaa3371d5f00e181853537e3b4c95e0b11d081e060e1c3b,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/R_to_Y.v,2330,f019bd57f6a290db3901ee643b127c2bd8524dd5b8a446671017970aeedd7d60,archive/packing/Packing_Unpacking_YCbCr_v8/R_to_Y.v,0d55e5edcec6d2647b7ed6c7c79c80a18c3f98145e17ddb9e09590e5ee280753,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/spsram512x16.v,260,5fa6032d185f23a0c9d3dc77b8e1c4689b43cd7ce69a418630224c62d987fba8,archive/packing/Packing_Unpacking_YCbCr_v8/spsram512x16.v,5fa6032d185f23a0c9d3dc77b8e1c4689b43cd7ce69a418630224c62d987fba8,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/tb_top.v,5519,80dd2e5300c43516d019bc12d5adf879c500df2e56c09aa55225d16f4e4f778c,archive/packing/Packing_Unpacking_YCbCr_v8/tb_top.v,6e59e3c26f67978796be32f5c3b3a59817bfbc164906e52f3bb1705d565dbb4f,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/transcript,171,b89e796af00fc822a40efd93c8f0b21a01f56b4f6d4bc6679f9d458dac0e39d4,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/Unpacking.v,3574,dbae5eaf6c793b3b04af2092bca951498d8ffce57401c008e75050d02d3e3964,archive/packing/Packing_Unpacking_YCbCr_v8/Unpacking.v,10f129f1e11e41468a29ac5bb295e84b8315e672d4308b7396e838ff9448cc8e,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/vsim.wlf,57344,d3c88f08ef2d0a8370e57b7737b00c3a44a25b0477fd38c2c031b518b113b213,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/wlft8ht3y4,49152,71b7f1ecfb80e920a84485efe2f6623f47bb1af5d50461e04715919f56f33192,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/work/_info,3636,275a4b345bd9aa13756fe823323a488b3fbacd305f3dcdd0ad826fa1b395ccdb,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_YCbCr_v8/work/_lib.qdb,49152,70ff23b4268cc8138c94f483803601188224e299faa01f57c92b3a0d0d1874ca,,,excluded: generated build/simulator/IDE artifact or historical output,
